Week,Week number,Fuel type,Fuel price measure,Unit,Value,Value Unit,Value Label,Null Reason,Metadata 1
2004-06-11,2004w24,Diesel,GST,NZ cents per litre,8.2,nzd,NZ cents per litre,
2004-06-11,2004w24,Diesel,Taxes,NZ cents per litre,0.3,nzd,NZ cents per litre,
2004-06-11,2004w24,Diesel,Board price,NZ cents per litre,73.6,nzd,NZ cents per litre,
2004-06-11,2004w24,Diesel,Adjusted retail price,NZ cents per litre,73.6,nzd,NZ cents per litre,
2004-06-11,2004w24,Diesel,Importer margin,NZ cents per litre,19.4,nzd,NZ cents per litre,
2004-06-11,2004w24,Diesel,Importer margin trend,NZ cents per litre,18.11763662,nzd,NZ cents per litre,
2004-06-11,2004w24,Regular Petrol,Importer cost,NZ cents per litre,48.2,nzd,NZ cents per litre,
2004-06-11,2004w24,Regular Petrol,Price excluding tax,NZ cents per litre,65.2,nzd,NZ cents per litre,
2004-06-11,2004w24,Regular Petrol,ETS,NZ cents per litre,0,nzd,NZ cents per litre,
2004-06-11,2004w24,Regular Petrol,GST,NZ cents per litre,13.4,nzd,NZ cents per litre,
2004-06-11,2004w24,Regular Petrol,Taxes,NZ cents per litre,42,nzd,NZ cents per litre,
2004-06-11,2004w24,Regular Petrol,Board price,NZ cents per litre,120.6,nzd,NZ cents per litre,
2004-06-11,2004w24,Regular Petrol,Adjusted retail price,NZ cents per litre,120.6,nzd,NZ cents per litre,
2004-06-11,2004w24,Regular Petrol,Importer margin,NZ cents per litre,11.5,nzd,NZ cents per litre,
2004-06-11,2004w24,Regular Petrol,Importer margin trend,NZ cents per litre,13.51500241,nzd,NZ cents per litre,
2004-06-11,2004w24,Premium Petrol 95R,Importer cost,NZ cents per litre,52.359,nzd,NZ cents per litre,
2004-06-11,2004w24,Premium Petrol 95R,Price excluding tax,NZ cents per litre,69.05722222,nzd,NZ cents per litre,
2004-06-11,2004w24,Premium Petrol 95R,ETS,NZ cents per litre,0,nzd,NZ cents per litre,
2004-06-11,2004w24,Premium Petrol 95R,GST,NZ cents per litre,13.87777778,nzd,NZ cents per litre,
2004-06-11,2004w24,Premium Petrol 95R,Taxes,NZ cents per litre,41.965,nzd,NZ cents per litre,
2004-06-11,2004w24,Premium Petrol 95R,Board price,NZ cents per litre,124.9,nzd,NZ cents per litre,
2004-06-11,2004w24,Premium Petrol 95R,Adjusted retail price,NZ cents per litre,124.9,nzd,NZ cents per litre,
2004-06-11,2004w24,Premium Petrol 95R,Importer margin,NZ cents per litre,16.69822222,nzd,NZ cents per litre,
2004-06-11,2004w24,Premium Petrol 95R,Importer margin trend,NZ cents per litre,13.61373217,nzd,NZ cents per litre,
2004-06-18,2004w25,Spot crude price,Dubai crude price,USD per barrel,33,usd,USD per barrel,
2004-06-18,2004w25,Spot crude price,Dubai crude price,NZD per barrel,53,nzd,NZD per barrel,
